chrom	start	end	GC
chr2	164300000	164400000	0.35544
chr2	164400000	164500000	0.36399
chr2	164500000	164600000	0.37144
chr2	164600000	164700000	0.372
chr2	164700000	164800000	0.36155
chr2	164800000	164900000	0.368
chr2	164900000	165000000	0.36706
chr2	165000000	165100000	0.36956
chr2	165100000	165200000	0.35166
chr2	165200000	165300000	0.36441
chr2	165300000	165400000	0.34818
chr2	165400000	165500000	0.37271
chr2	165500000	165600000	0.35301
chr2	165600000	165700000	0.37831
chr2	165700000	165800000	0.38142
chr2	165800000	165900000	0.37138
chr2	165900000	166000000	0.36446
chr2	166000000	166100000	0.34495
chr2	166100000	166200000	0.36892
chr2	166200000	166300000	0.34285
chr2	166300000	166400000	0.3502
chr2	166400000	166500000	0.34747
chr2	166500000	166600000	0.3536
chr2	166600000	166700000	0.37147
chr2	166700000	166800000	0.36517
chr2	166800000	166900000	0.34939
chr2	166900000	167000000	0.361
chr2	167000000	167100000	0.36018
chr2	167100000	167200000	0.36359
chr2	167200000	167300000	0.36481
chr2	167300000	167400000	0.36246
chr2	167400000	167500000	0.37231
chr2	167500000	167600000	0.36813
chr2	167600000	167700000	0.36252
chr2	167700000	167800000	0.38372
chr2	167800000	167900000	0.39721
chr2	167900000	168000000	0.39585
chr2	168000000	168100000	0.39959
chr2	168100000	168200000	0.40099
chr2	168200000	168300000	0.4049
chr2	168300000	168400000	0.38962
chr2	168400000	168500000	0.39966
chr2	168500000	168600000	0.39237
chr2	168600000	168700000	0.3898
chr2	168700000	168800000	0.40346
chr2	168800000	168900000	0.39923
chr2	168900000	169000000	0.37227
chr2	169000000	169100000	0.38741
chr2	169100000	169200000	0.40376
chr2	169200000	169300000	0.38704
chr2	169300000	169400000	0.40402
chr2	169400000	169500000	0.38421
chr2	169500000	169600000	0.39663
chr2	169600000	169700000	0.377
chr2	169700000	169800000	0.43114
chr2	169800000	169900000	0.39649
chr2	169900000	170000000	0.36184
chr2	170000000	170100000	0.35864
chr2	170100000	170200000	0.40524
chr2	170200000	170300000	0.39764
chr2	170300000	170400000	0.39875
chr2	170400000	170500000	0.41082
chr2	170500000	170600000	0.40568
chr2	170600000	170700000	0.41629
chr2	170700000	170800000	0.41631
chr2	170800000	170900000	0.44076
chr2	170900000	171000000	0.42583
chr2	171000000	171100000	0.36723
chr2	171100000	171200000	0.38883
chr2	171200000	171300000	0.40925
chr2	171300000	171400000	0.39578
chr2	171400000	171500000	0.38794
chr2	171500000	171600000	0.41664
chr2	171600000	171700000	0.40583
chr2	171700000	171800000	0.37764
chr2	171800000	171900000	0.39865
chr2	171900000	172000000	0.40509
chr2	172000000	172100000	0.42344
chr2	172100000	172200000	0.43495
chr2	172200000	172300000	0.43134
chr2	172300000	172400000	0.43804
chr2	172400000	172500000	0.41918
chr2	172500000	172600000	0.41197
chr2	172600000	172700000	0.40799
chr2	172700000	172800000	0.40783
chr2	172800000	172900000	0.39921
chr2	172900000	173000000	0.40925
chr2	173000000	173100000	0.40431
chr2	173100000	173200000	0.3798
chr2	173200000	173300000	0.40919
chr2	173300000	173400000	0.41924
chr2	173400000	173500000	0.42216
chr2	173500000	173600000	0.39945
chr2	173600000	173700000	0.40607
chr2	173700000	173800000	0.40385
chr2	173800000	173900000	0.43018
chr2	173900000	174000000	0.39135
chr2	174000000	174100000	0.41961
chr2	174100000	174200000	0.3573
chr2	174200000	174300000	0.39395
chr2	174300000	174400000	0.41645
chr2	174400000	174500000	0.39197
chr2	174500000	174600000	0.42348
chr2	174600000	174700000	0.42601
chr2	174700000	174800000	0.44413
chr2	174800000	174900000	0.36859
chr2	174900000	175000000	0.37239
chr2	175000000	175100000	0.38672
chr2	175100000	175200000	0.37596
chr2	175200000	175300000	0.37576
chr2	175300000	175400000	0.39238
chr2	175400000	175500000	0.39664
chr2	175500000	175600000	0.38722
chr2	175600000	175700000	0.39236
chr2	175700000	175800000	0.40588
chr2	175800000	175900000	0.39774
chr2	175900000	176000000	0.35901
chr2	176000000	176100000	0.4314
chr2	176100000	176200000	0.49915
chr2	176200000	176300000	0.38296
chr2	176300000	176400000	0.35677
chr2	176400000	176500000	0.40234
chr2	176500000	176600000	0.40122
chr2	176600000	176700000	0.38844
chr2	176700000	176800000	0.40061
chr2	176800000	176900000	0.38871
chr2	176900000	177000000	0.38867
chr2	177000000	177100000	0.40668
chr2	177100000	177200000	0.38772
chr2	177200000	177300000	0.41455
chr2	177300000	177400000	0.39949
chr2	177400000	177500000	0.36186
chr2	177500000	177600000	0.38962
chr2	177600000	177700000	0.39927
chr2	177700000	177800000	0.40509
chr2	177800000	177900000	0.38034
chr2	177900000	178000000	0.39041
chr2	178000000	178100000	0.38697
chr2	178100000	178200000	0.38896
chr2	178200000	178300000	0.39876
chr2	178300000	178400000	0.38634
chr2	178400000	178500000	0.39755
chr2	178500000	178600000	0.40003
chr2	178600000	178700000	0.36015
chr2	178700000	178800000	0.37441
chr2	178800000	178900000	0.3759
chr2	178900000	179000000	0.37799
chr2	179000000	179100000	0.39229
chr2	179100000	179200000	0.3604
chr2	179200000	179300000	0.38449
chr2	179300000	179400000	0.38373
chr2	179400000	179500000	0.36822
chr2	179500000	179600000	0.36008
chr2	179600000	179700000	0.37059
chr2	179700000	179800000	0.37453
chr2	179800000	179900000	0.37853
chr2	179900000	180000000	0.35737
chr2	180000000	180100000	0.37592
chr2	180100000	180200000	0.35671
chr2	180200000	180300000	0.36918
chr2	180300000	180400000	0.35618
chr2	180400000	180500000	0.36523
chr2	180500000	180600000	0.36476
chr2	180600000	180700000	0.36491
chr2	180700000	180800000	0.36076
chr2	180800000	180900000	0.35961
chr2	180900000	181000000	0.3569
chr2	181000000	181100000	0.35907
chr2	181100000	181200000	0.35688
chr2	181200000	181300000	0.36134
chr2	181300000	181400000	0.35501
chr2	181400000	181500000	0.37233
chr2	181500000	181600000	0.36104
chr2	181600000	181700000	0.38595
chr2	181700000	181800000	0.39121
chr2	181800000	181900000	0.3648
chr2	181900000	182000000	0.36605
chr2	182000000	182100000	0.36415
chr2	182100000	182200000	0.36733
chr2	182200000	182300000	0.36505
chr2	182300000	182400000	0.3691
chr2	182400000	182500000	0.36069
chr2	182500000	182600000	0.36882
chr2	182600000	182700000	0.38202
chr2	182700000	182800000	0.36745
chr2	182800000	182900000	0.38338
chr2	182900000	183000000	0.35955
chr2	183000000	183100000	0.39078
chr2	183100000	183200000	0.38491
chr2	183200000	183300000	0.37348
chr2	183300000	183400000	0.37104
chr2	183400000	183500000	0.37776
chr2	183500000	183600000	0.36939
chr2	183600000	183700000	0.35154
chr2	183700000	183800000	0.36632
chr2	183800000	183900000	0.3706
chr2	183900000	184000000	0.34926
chr2	184000000	184100000	0.3515
chr2	184100000	184200000	0.34477
chr2	184200000	184300000	0.34036
chr2	184300000	184400000	0.33193
chr2	184400000	184500000	0.33388
chr2	184500000	184600000	0.3477
chr2	184600000	184700000	0.34323
chr2	184700000	184800000	0.33466
chr2	184800000	184900000	0.33579
chr2	184900000	185000000	0.34839
chr2	185000000	185100000	0.34046
chr2	185100000	185200000	0.34133
chr2	185200000	185300000	0.33815
chr2	185300000	185400000	0.35729
chr2	185400000	185500000	0.34639
chr2	185500000	185600000	0.33853
chr2	185600000	185700000	0.34477
chr2	185700000	185800000	0.3409
chr2	185800000	185900000	0.35826
chr2	185900000	186000000	0.34558
chr2	186000000	186100000	0.34401
chr2	186100000	186200000	0.35866
chr2	186200000	186300000	0.35499
chr2	186300000	186400000	0.36238
chr2	186400000	186500000	0.38197
chr2	186500000	186600000	0.3777
chr2	186600000	186700000	0.35937
chr2	186700000	186800000	0.37425
chr2	186800000	186900000	0.36099
chr2	186900000	187000000	0.39976
chr2	187000000	187100000	0.3631
chr2	187100000	187200000	0.35416
chr2	187200000	187300000	0.35902
chr2	187300000	187400000	0.33626
chr2	187400000	187500000	0.33075
chr2	187500000	187600000	0.37189
chr2	187600000	187700000	0.35683
chr2	187700000	187800000	0.34599
chr2	187800000	187900000	0.36011
chr2	187900000	188000000	0.36499
chr2	188000000	188100000	0.36317
chr2	188100000	188200000	0.36472
chr2	188200000	188300000	0.3607
chr2	188300000	188400000	0.36251
chr2	188400000	188500000	0.35265
chr2	188500000	188600000	0.34089
chr2	188600000	188700000	0.35164
chr2	188700000	188800000	0.33924
chr2	188800000	188900000	0.36119
chr2	188900000	189000000	0.35128
chr2	189000000	189100000	0.35399
chr2	189100000	189200000	0.34902
chr2	189200000	189300000	0.35344
chr2	189300000	189400000	0.3632
chr2	189400000	189500000	0.3788
chr2	189500000	189600000	0.38086
chr2	189600000	189700000	0.38172
chr2	189700000	189800000	0.37797
chr2	189800000	189900000	0.36714
chr2	189900000	190000000	0.36799
chr2	190000000	190100000	0.37132
chr2	190100000	190200000	0.38536
chr2	190200000	190300000	0.38672
chr2	190300000	190400000	0.39708
chr2	190400000	190500000	0.40326
chr2	190500000	190600000	0.39652
chr2	190600000	190700000	0.38453
chr2	190700000	190800000	0.40713
chr2	190800000	190900000	0.39341
chr2	190900000	191000000	0.37067
chr2	191000000	191100000	0.38675
chr2	191100000	191200000	0.38828
chr2	191200000	191300000	0.40288
chr2	191300000	191400000	0.39484
chr2	191400000	191500000	0.39517
chr2	191500000	191600000	0.41224
chr2	191600000	191700000	0.3835
chr2	191700000	191800000	0.39103
chr2	191800000	191900000	0.38771
chr2	191900000	192000000	0.37036
chr2	192000000	192100000	0.36169
chr2	192100000	192200000	0.36301
chr2	192200000	192300000	0.34937
chr2	192300000	192400000	0.34117
chr2	192400000	192500000	0.35745
chr2	192500000	192600000	0.35975
chr2	192600000	192700000	0.34215
chr2	192700000	192800000	0.33806
chr2	192800000	192900000	0.34409
chr2	192900000	193000000	0.34793
chr2	193000000	193100000	0.33642
chr2	193100000	193200000	0.32608
chr2	193200000	193300000	0.34658
chr2	193300000	193400000	0.32511
chr2	193400000	193500000	0.34489
chr2	193500000	193600000	0.35525
chr2	193600000	193700000	0.33583
chr2	193700000	193800000	0.3334
chr2	193800000	193900000	0.3484
chr2	193900000	194000000	0.32981
chr2	194000000	194100000	0.34595
chr2	194100000	194200000	0.35248
chr2	194200000	194300000	0.34033
chr2	194300000	194400000	0.33919
chr2	194400000	194500000	0.32912
chr2	194500000	194600000	0.33794
chr2	194600000	194700000	0.34426
chr2	194700000	194800000	0.33539
chr2	194800000	194900000	0.34321
chr2	194900000	195000000	0.35446
chr2	195000000	195100000	0.34969
chr2	195100000	195200000	0.35594
chr2	195200000	195300000	0.36364
chr2	195300000	195400000	0.371
chr2	195400000	195500000	0.37576
chr2	195500000	195600000	0.4112
chr2	195600000	195700000	0.38991
chr2	195700000	195800000	0.3753
chr2	195800000	195900000	0.36105
chr2	195900000	196000000	0.37418
chr2	196000000	196100000	0.37959
chr2	196100000	196200000	0.38407
chr2	196200000	196300000	0.39321
chr2	196300000	196400000	0.39348
chr2	196400000	196500000	0.38643
chr2	196500000	196600000	0.39831
chr2	196600000	196700000	0.38109
chr2	196700000	196800000	0.38142
chr2	196800000	196900000	0.3655
chr2	196900000	197000000	0.38607
chr2	197000000	197100000	0.3954
chr2	197100000	197200000	0.40397
chr2	197200000	197300000	0.4074
chr2	197300000	197400000	0.42667
chr2	197400000	197500000	0.42313
chr2	197500000	197600000	0.41699
chr2	197600000	197700000	0.40198
chr2	197700000	197800000	0.37731
chr2	197800000	197900000	0.37615
chr2	197900000	198000000	0.38922
chr2	198000000	198100000	0.36701
chr2	198100000	198200000	0.38391
chr2	198200000	198300000	0.39362
chr2	198300000	198400000	0.36564
chr2	198400000	198500000	0.35697
chr2	198500000	198600000	0.35518
chr2	198600000	198700000	0.35198
chr2	198700000	198800000	0.36494
chr2	198800000	198900000	0.34969
chr2	198900000	199000000	0.35892
chr2	199000000	199100000	0.35732
chr2	199100000	199200000	0.38041
chr2	199200000	199300000	0.39038
chr2	199300000	199400000	0.37782
chr2	199400000	199500000	0.41565
chr2	199500000	199600000	0.38978
chr2	199600000	199700000	0.38799
chr2	199700000	199800000	0.39866
chr2	199800000	199900000	0.39244
chr2	199900000	200000000	0.39086
chr2	200000000	200100000	0.39268
chr2	200100000	200200000	0.40291
chr2	200200000	200300000	0.40001
chr2	200300000	200400000	0.39986
chr2	200400000	200500000	0.40115
chr2	200500000	200600000	0.39011
chr2	200600000	200700000	0.41779
chr2	200700000	200800000	0.42589
chr2	200800000	200900000	0.42747
chr2	200900000	201000000	0.39082
chr2	201000000	201100000	0.40767
chr2	201100000	201200000	0.44082
chr2	201200000	201300000	0.43077
chr2	201300000	201400000	0.39889
chr2	201400000	201500000	0.38458
chr2	201500000	201600000	0.3796
chr2	201600000	201700000	0.40221
chr2	201700000	201800000	0.38878
chr2	201800000	201900000	0.40882
chr2	201900000	202000000	0.46068
chr2	202000000	202100000	0.44165
chr2	202100000	202200000	0.44218
chr2	202200000	202300000	0.42668
chr2	202300000	202400000	0.4362
chr2	202400000	202500000	0.41061
chr2	202500000	202600000	0.41159
chr2	202600000	202700000	0.40969
chr2	202700000	202800000	0.39111
chr2	202800000	202900000	0.40012
chr2	202900000	203000000	0.38719
chr2	203000000	203100000	0.38709
chr2	203100000	203200000	0.37371
chr2	203200000	203300000	0.41324
chr2	203300000	203400000	0.40318
chr2	203400000	203500000	0.38888
chr2	203500000	203600000	0.41576
chr2	203600000	203700000	0.42452
chr2	203700000	203800000	0.40752
chr2	203800000	203900000	0.4162
chr2	203900000	204000000	0.39635
chr2	204000000	204100000	0.39623
chr2	204100000	204200000	0.40687
chr2	204200000	204300000	0.41121
chr2	204300000	204400000	0.39861
chr2	204400000	204500000	0.39345
chr2	204500000	204600000	0.39855
chr2	204600000	204700000	0.36585
chr2	204700000	204800000	0.36654
chr2	204800000	204900000	0.36396
chr2	204900000	205000000	0.37059
chr2	205000000	205100000	0.36338
chr2	205100000	205200000	0.37491
chr2	205200000	205300000	0.37236
chr2	205300000	205400000	0.38147
chr2	205400000	205500000	0.38396
chr2	205500000	205600000	0.39436
chr2	205600000	205700000	0.43614
chr2	205700000	205800000	0.45604
chr2	205800000	205900000	0.43371
chr2	205900000	206000000	0.44325
chr2	206000000	206100000	0.41318
chr2	206100000	206200000	0.42627
chr2	206200000	206300000	0.42224
chr2	206300000	206400000	0.39629
chr2	206400000	206500000	0.41017
chr2	206500000	206600000	0.37242
chr2	206600000	206700000	0.38151
chr2	206700000	206800000	0.39461
chr2	206800000	206900000	0.40062
chr2	206900000	207000000	0.39289
chr2	207000000	207100000	0.40811
chr2	207100000	207200000	0.40761
chr2	207200000	207300000	0.41532
chr2	207300000	207400000	0.40072
chr2	207400000	207500000	0.40493
chr2	207500000	207600000	0.38833
chr2	207600000	207700000	0.43792
chr2	207700000	207800000	0.44016
chr2	207800000	207900000	0.42762
chr2	207900000	208000000	0.41078
chr2	208000000	208100000	0.41607
chr2	208100000	208200000	0.42774
chr2	208200000	208300000	0.41409
chr2	208300000	208400000	0.38329
chr2	208400000	208500000	0.37391
chr2	208500000	208600000	0.38081
chr2	208600000	208700000	0.36493
chr2	208700000	208800000	0.361
chr2	208800000	208900000	0.37863
chr2	208900000	209000000	0.36423
chr2	209000000	209100000	0.36496
chr2	209100000	209200000	0.36156
chr2	209200000	209300000	0.36454
chr2	209300000	209400000	0.37033
chr2	209400000	209500000	0.36212
chr2	209500000	209600000	0.35613
chr2	209600000	209700000	0.36055
chr2	209700000	209800000	0.37095
chr2	209800000	209900000	0.37396
chr2	209900000	210000000	0.37611
chr2	210000000	210100000	0.37576
chr2	210100000	210200000	0.36236
chr2	210200000	210300000	0.37686
chr2	210300000	210400000	0.37923
chr2	210400000	210500000	0.38277
chr2	210500000	210600000	0.35788
chr2	210600000	210700000	0.35961
chr2	210700000	210800000	0.37005
chr2	210800000	210900000	0.36285
chr2	210900000	211000000	0.35232
chr2	211000000	211100000	0.34971
chr2	211100000	211200000	0.34443
chr2	211200000	211300000	0.37117
chr2	211300000	211400000	0.36647
chr2	211400000	211500000	0.35326
chr2	211500000	211600000	0.3606
chr2	211600000	211700000	0.34321
chr2	211700000	211800000	0.35611
chr2	211800000	211900000	0.34916
chr2	211900000	212000000	0.34152
chr2	212000000	212100000	0.34746
chr2	212100000	212200000	0.34426
chr2	212200000	212300000	0.34129
chr2	212300000	212400000	0.32944
chr2	212400000	212500000	0.34554
chr2	212500000	212600000	0.35144
chr2	212600000	212700000	0.36627
chr2	212700000	212800000	0.37385
chr2	212800000	212900000	0.38303
chr2	212900000	213000000	0.37117
chr2	213000000	213100000	0.34632
chr2	213100000	213200000	0.3581
chr2	213200000	213300000	0.36108
chr2	213300000	213400000	0.35666
chr2	213400000	213500000	0.37307
chr2	213500000	213600000	0.35264
chr2	213600000	213700000	0.36719
chr2	213700000	213800000	0.3615
chr2	213800000	213900000	0.35353
chr2	213900000	214000000	0.35921
chr2	214000000	214100000	0.35211
chr2	214100000	214200000	0.35442
chr2	214200000	214300000	0.35298
chr2	214300000	214400000	0.36686
chr2	214400000	214500000	0.3608
chr2	214500000	214600000	0.38042
chr2	214600000	214700000	0.37977
chr2	214700000	214800000	0.36302
chr2	214800000	214900000	0.39894
chr2	214900000	215000000	0.36952
chr2	215000000	215100000	0.37418
chr2	215100000	215200000	0.38681
chr2	215200000	215300000	0.40329
chr2	215300000	215400000	0.40688
chr2	215400000	215500000	0.3885
chr2	215500000	215600000	0.38417
chr2	215600000	215700000	0.38351
chr2	215700000	215800000	0.40655
chr2	215800000	215900000	0.40226
chr2	215900000	216000000	0.41963
chr2	216000000	216100000	0.42661
chr2	216100000	216200000	0.39767
chr2	216200000	216300000	0.45045
chr2	216300000	216400000	0.43321
chr2	216400000	216500000	0.43442
chr2	216500000	216600000	0.44615
chr2	216600000	216700000	0.49219
chr2	216700000	216800000	0.4498
chr2	216800000	216900000	0.45081
chr2	216900000	217000000	0.43492
chr2	217000000	217100000	0.43126
chr2	217100000	217200000	0.39792
chr2	217200000	217300000	0.40113
chr2	217300000	217400000	0.41647
chr2	217400000	217500000	0.40926
chr2	217500000	217600000	0.40649
chr2	217600000	217700000	0.43884
chr2	217700000	217800000	0.44855
chr2	217800000	217900000	0.52212
chr2	217900000	218000000	0.52505
chr2	218000000	218100000	0.49422
chr2	218100000	218200000	0.45041
chr2	218200000	218300000	0.48136
chr2	218300000	218400000	0.50979
chr2	218400000	218500000	0.46032
chr2	218500000	218600000	0.40143
chr2	218600000	218700000	0.47544
chr2	218700000	218800000	0.44336
chr2	218800000	218900000	0.50953
chr2	218900000	219000000	0.47956
chr2	219000000	219100000	0.49619
chr2	219100000	219200000	0.45638
chr2	219200000	219300000	0.52408
chr2	219300000	219400000	0.46852
chr2	219400000	219500000	0.55201
chr2	219500000	219600000	0.54999
chr2	219600000	219700000	0.48705
chr2	219700000	219800000	0.43671
chr2	219800000	219900000	0.42219
chr2	219900000	220000000	0.41545
chr2	220000000	220100000	0.41407
chr2	220100000	220200000	0.41451
chr2	220200000	220300000	0.38977
chr2	220300000	220400000	0.37963
chr2	220400000	220500000	0.39234
chr2	220500000	220600000	0.38839
chr2	220600000	220700000	0.38477
chr2	220700000	220800000	0.36966
chr2	220800000	220900000	0.38071
chr2	220900000	221000000	0.38771
chr2	221000000	221100000	0.38853
chr2	221100000	221200000	0.37943
chr2	221200000	221300000	0.37119
chr2	221300000	221400000	0.39835
chr2	221400000	221500000	0.39617
chr2	221500000	221600000	0.40102
chr2	221600000	221700000	0.38241
chr2	221700000	221800000	0.37958
chr2	221800000	221900000	0.39036
chr2	221900000	222000000	0.38933
chr2	222000000	222100000	0.39703
chr2	222100000	222200000	0.38462
chr2	222200000	222300000	0.39885
chr2	222300000	222400000	0.40259
chr2	222400000	222500000	0.41826
chr2	222500000	222600000	0.402
chr2	222600000	222700000	0.39462
chr2	222700000	222800000	0.42139
chr2	222800000	222900000	0.41814
chr2	222900000	223000000	0.39867
chr2	223000000	223100000	0.41305
chr2	223100000	223200000	0.39628
chr2	223200000	223300000	0.38237
chr2	223300000	223400000	0.37535
chr2	223400000	223500000	0.38345
chr2	223500000	223600000	0.38995
chr2	223600000	223700000	0.40287
chr2	223700000	223800000	0.41758
chr2	223800000	223900000	0.43368
chr2	223900000	224000000	0.41763
chr2	224000000	224100000	0.43644
chr2	224100000	224200000	0.41296
chr2	224200000	224300000	0.39883
chr2	224300000	224400000	0.4179
chr2	224400000	224500000	0.4028
chr2	224500000	224600000	0.3838
chr2	224600000	224700000	0.41768
chr2	224700000	224800000	0.40504
chr2	224800000	224900000	0.38982
chr2	224900000	225000000	0.39334
chr2	225000000	225100000	0.38702
chr2	225100000	225200000	0.36744
chr2	225200000	225300000	0.36915
chr2	225300000	225400000	0.36544
chr2	225400000	225500000	0.37215
chr2	225500000	225600000	0.38659
chr2	225600000	225700000	0.37798
chr2	225700000	225800000	0.37126
chr2	225800000	225900000	0.36371
chr2	225900000	226000000	0.34887
chr2	226000000	226100000	0.37451
chr2	226100000	226200000	0.3708
chr2	226200000	226300000	0.36385
chr2	226300000	226400000	0.38633
chr2	226400000	226500000	0.37983
chr2	226500000	226600000	0.38162
chr2	226600000	226700000	0.41072
chr2	226700000	226800000	0.40696
chr2	226800000	226900000	0.39035
chr2	226900000	227000000	0.39833
chr2	227000000	227100000	0.41355
chr2	227100000	227200000	0.40343
chr2	227200000	227300000	0.39941
chr2	227300000	227400000	0.40002
chr2	227400000	227500000	0.41824
chr2	227500000	227600000	0.37802
chr2	227600000	227700000	0.41979
chr2	227700000	227800000	0.43658
chr2	227800000	227900000	0.41225
chr2	227900000	228000000	0.39425
chr2	228000000	228100000	0.38906
chr2	228100000	228200000	0.37074
chr2	228200000	228300000	0.37148
chr2	228300000	228400000	0.3834
chr2	228400000	228500000	0.3645
chr2	228500000	228600000	0.37634
chr2	228600000	228700000	0.37978
chr2	228700000	228800000	0.37602
chr2	228800000	228900000	0.37521
chr2	228900000	229000000	0.37724
chr2	229000000	229100000	0.38764
chr2	229100000	229200000	0.39314
chr2	229200000	229300000	0.39499
chr2	229300000	229400000	0.40614
chr2	229400000	229500000	0.40212
chr2	229500000	229600000	0.41489
chr2	229600000	229700000	0.41339
chr2	229700000	229800000	0.41248
chr2	229800000	229900000	0.37495
chr2	229900000	230000000	0.43133
chr2	230000000	230100000	0.42466
chr2	230100000	230200000	0.42155
chr2	230200000	230300000	0.40686
chr2	230300000	230400000	0.40723
chr2	230400000	230500000	0.40161
chr2	230500000	230600000	0.41185
chr2	230600000	230700000	0.46281
chr2	230700000	230800000	0.41384
chr2	230800000	230900000	0.47558
chr2	230900000	231000000	0.48284
chr2	231000000	231100000	0.44559
chr2	231100000	231200000	0.40336
chr2	231200000	231300000	0.44778
chr2	231300000	231400000	0.49117
chr2	231400000	231500000	0.47103
chr2	231500000	231600000	0.4909
chr2	231600000	231700000	0.53095
chr2	231700000	231800000	0.46131
chr2	231800000	231900000	0.46091
chr2	231900000	232000000	0.45277
chr2	232000000	232100000	0.39393
chr2	232100000	232200000	0.39564
chr2	232200000	232300000	0.445
chr2	232300000	232400000	0.52366
chr2	232400000	232500000	0.5448
chr2	232500000	232600000	0.50862
chr2	232600000	232700000	0.48531
chr2	232700000	232800000	0.38886
chr2	232800000	232900000	0.45583
chr2	232900000	233000000	0.46379
chr2	233000000	233100000	0.48721
chr2	233100000	233200000	0.48903934236054164
chr2	233200000	233300000	0.46232
chr2	233300000	233400000	0.47348
chr2	233400000	233500000	0.48172
chr2	233500000	233600000	0.38105
chr2	233600000	233700000	0.39386
chr2	233700000	233800000	0.44122
chr2	233800000	233900000	0.44817
chr2	233900000	234000000	0.44401
chr2	234000000	234100000	0.40804
chr2	234100000	234200000	0.42611
chr2	234200000	234300000	0.42785
chr2	234300000	234400000	0.43789
chr2	234400000	234500000	0.46104
chr2	234500000	234600000	0.44658
chr2	234600000	234700000	0.4419
chr2	234700000	234800000	0.43542
chr2	234800000	234900000	0.44333
chr2	234900000	235000000	0.46986
chr2	235000000	235100000	0.4822
chr2	235100000	235200000	0.44045
chr2	235200000	235300000	0.42802
chr2	235300000	235400000	0.45799
chr2	235400000	235500000	0.45698
chr2	235500000	235600000	0.48588
chr2	235600000	235700000	0.48148
chr2	235700000	235800000	0.46866
chr2	235800000	235900000	0.46199
chr2	235900000	236000000	0.45778
chr2	236000000	236100000	0.46688
chr2	236100000	236200000	0.49997
chr2	236200000	236300000	0.45453
chr2	236300000	236400000	0.44771
chr2	236400000	236500000	0.41021
chr2	236500000	236600000	0.45975
chr2	236600000	236700000	0.48168
chr2	236700000	236800000	0.46178
chr2	236800000	236900000	0.44675
chr2	236900000	237000000	0.45076
chr2	237000000	237100000	0.43266
chr2	237100000	237200000	0.42081
chr2	237200000	237300000	0.43004
chr2	237300000	237400000	0.45078
chr2	237400000	237500000	0.47644
chr2	237500000	237600000	0.5174
chr2	237600000	237700000	0.47616
chr2	237700000	237800000	0.45211
chr2	237800000	237900000	0.44105
chr2	237900000	238000000	0.48008
chr2	238000000	238100000	0.45466
chr2	238100000	238200000	0.54716
chr2	238200000	238300000	0.51345
chr2	238300000	238400000	0.45422
chr2	238400000	238500000	0.47238
chr2	238500000	238600000	0.50138
chr2	238600000	238700000	0.43771
chr2	238700000	238800000	0.45161
chr2	238800000	238900000	0.47357
chr2	238900000	239000000	0.48804360920371037
chr2	239000000	239100000	0.52969
chr2	239100000	239200000	0.53156
chr2	239200000	239300000	0.49378
chr2	239300000	239400000	0.49582
chr2	239400000	239500000	0.48908
chr2	239500000	239600000	0.52603
chr2	239600000	239700000	0.47854
chr2	239700000	239800000	0.51301
chr2	239800000	239900000	0.4828048280482805
chr2	239900000	240000000	0.49176
chr2	240000000	240100000	0.42835
chr2	240100000	240200000	0.50957
chr2	240200000	240300000	0.49824
chr2	240300000	240400000	0.53174
chr2	240400000	240500000	0.54198
chr2	240500000	240600000	0.53347
chr2	240600000	240700000	0.53958
chr2	240700000	240800000	0.5949
chr2	240800000	240900000	0.53258
chr2	240900000	241000000	0.58103
chr2	241000000	241100000	0.50217
chr2	241100000	241200000	0.50802
chr2	241200000	241300000	0.50166
chr2	241300000	241400000	0.42772
chr2	241400000	241500000	0.47945
chr2	241500000	241600000	0.5235
chr2	241600000	241700000	0.51242
chr2	241700000	241800000	0.53437
chr2	241800000	241900000	0.57055
chr2	241900000	242000000	0.508
chr2	242000000	242100000	0.48244
chr2	242100000	242193529	0.40207592572639445
chr17	0	100000	0.465225
chr17	100000	200000	0.50616
chr17	200000	300000	0.53088
chr17	300000	400000	0.52849
chr17	400000	500000	0.49760618288762737
chr17	500000	600000	0.4707
chr17	600000	700000	0.45011
chr17	700000	800000	0.48344
chr17	800000	900000	0.51661
chr17	900000	1000000	0.50201
chr17	1000000	1100000	0.56753
chr17	1100000	1200000	0.54887
chr17	1200000	1300000	0.5253
chr17	1300000	1400000	0.46834
chr17	1400000	1500000	0.53044
chr17	1500000	1600000	0.52384
chr17	1600000	1700000	0.52756
chr17	1700000	1800000	0.53641
chr17	1800000	1900000	0.44729
chr17	1900000	2000000	0.53276
chr17	2000000	2100000	0.55138
chr17	2100000	2200000	0.44901
chr17	2200000	2300000	0.44018
chr17	2300000	2400000	0.52674
chr17	2400000	2500000	0.45294
chr17	2500000	2600000	0.46298
chr17	2600000	2700000	0.44786
chr17	2700000	2800000	0.54111
chr17	2800000	2900000	0.5157
chr17	2900000	3000000	0.49881
chr17	3000000	3100000	0.45544
chr17	3100000	3200000	0.41181
chr17	3200000	3300000	0.40868
chr17	3300000	3400000	0.41129
chr17	3400000	3500000	0.4003
chr17	3500000	3600000	0.51244
chr17	3600000	3700000	0.53956
chr17	3700000	3800000	0.50352
chr17	3800000	3900000	0.50972
chr17	3900000	4000000	0.54506
chr17	4000000	4100000	0.45137
chr17	4100000	4200000	0.46839
chr17	4200000	4300000	0.42559
chr17	4300000	4400000	0.445
